,InvoiceNo,StockCode,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
86595,543555,22767,2,2011-02-10 10:18:00,9.95,17686.0,United Kingdom
86596,543555,22501,2,2011-02-10 10:18:00,9.95,17686.0,United Kingdom
86597,543555,22502,4,2011-02-10 10:18:00,5.95,17686.0,United Kingdom
86598,543555,22607,8,2011-02-10 10:18:00,8.5,17686.0,United Kingdom
86599,543555,84970S,12,2011-02-10 10:18:00,0.85,17686.0,United Kingdom
86600,543555,84970L,12,2011-02-10 10:18:00,0.95,17686.0,United Kingdom
86601,543555,21495,25,2011-02-10 10:18:00,0.42,17686.0,United Kingdom
86602,543555,16161U,25,2011-02-10 10:18:00,0.42,17686.0,United Kingdom
86603,543555,22708,25,2011-02-10 10:18:00,0.42,17686.0,United Kingdom
86604,543555,22986,25,2011-02-10 10:18:00,0.42,17686.0,United Kingdom
86605,543555,22692,4,2011-02-10 10:18:00,7.95,17686.0,United Kingdom
86606,543555,48187,4,2011-02-10 10:18:00,7.95,17686.0,United Kingdom
86607,543555,48194,4,2011-02-10 10:18:00,7.95,17686.0,United Kingdom
86608,543565,85150,12,2011-02-10 10:40:00,2.55,14431.0,United Kingdom
86609,543565,82582,12,2011-02-10 10:40:00,2.1,14431.0,United Kingdom
86610,543565,21181,12,2011-02-10 10:40:00,2.1,14431.0,United Kingdom
86611,543565,21175,12,2011-02-10 10:40:00,2.55,14431.0,United Kingdom
86612,543565,21166,12,2011-02-10 10:40:00,2.08,14431.0,United Kingdom
86613,543565,22967,6,2011-02-10 10:40:00,2.95,14431.0,United Kingdom
86614,543565,22957,6,2011-02-10 10:40:00,2.95,14431.0,United Kingdom
86615,543565,22961,12,2011-02-10 10:40:00,1.45,14431.0,United Kingdom
86616,543565,22960,6,2011-02-10 10:40:00,4.25,14431.0,United Kingdom
86617,543565,22699,6,2011-02-10 10:40:00,2.95,14431.0,United Kingdom
86618,543565,22698,6,2011-02-10 10:40:00,2.95,14431.0,United Kingdom
86619,543565,22697,6,2011-02-10 10:40:00,2.95,14431.0,United Kingdom
86620,543565,22423,6,2011-02-10 10:40:00,12.75,14431.0,United Kingdom
86621,543565,22760,2,2011-02-10 10:40:00,12.75,14431.0,United Kingdom
86622,543565,48138,6,2011-02-10 10:40:00,7.95,14431.0,United Kingdom
86623,543565,21621,2,2011-02-10 10:40:00,8.5,14431.0,United Kingdom
86624,543565,22499,6,2011-02-10 10:40:00,5.95,14431.0,United Kingdom
86625,543586,23231,25,2011-02-10 11:16:00,0.42,15809.0,United Kingdom
86626,543586,23233,25,2011-02-10 11:16:00,0.42,15809.0,United Kingdom
86627,543586,84946,12,2011-02-10 11:16:00,1.25,15809.0,United Kingdom
86628,543586,21717,8,2011-02-10 11:16:00,2.55,15809.0,United Kingdom
86629,543586,22619,4,2011-02-10 11:16:00,3.75,15809.0,United Kingdom
86630,543586,22957,6,2011-02-10 11:16:00,2.95,15809.0,United Kingdom
86631,543586,22090,6,2011-02-10 11:16:00,2.95,15809.0,United Kingdom
86632,543586,22467,6,2011-02-10 11:16:00,2.55,15809.0,United Kingdom
86633,543586,22842,2,2011-02-10 11:16:00,6.75,15809.0,United Kingdom
86634,543586,22840,2,2011-02-10 11:16:00,7.95,15809.0,United Kingdom
86635,543586,22625,2,2011-02-10 11:16:00,8.5,15809.0,United Kingdom
86636,543586,22781,2,2011-02-10 11:16:00,7.65,15809.0,United Kingdom
86637,543586,21397,12,2011-02-10 11:16:00,1.25,15809.0,United Kingdom
86638,543587,22212,6,2011-02-10 11:39:00,2.1,12561.0,Germany
86639,543587,21080,12,2011-02-10 11:39:00,0.85,12561.0,Germany
86640,543587,21498,25,2011-02-10 11:39:00,0.42,12561.0,Germany
86641,543587,21499,25,2011-02-10 11:39:00,0.42,12561.0,Germany
86642,543587,21500,25,2011-02-10 11:39:00,0.42,12561.0,Germany
86643,543587,22704,25,2011-02-10 11:39:00,0.42,12561.0,Germany
86644,543587,85232A,3,2011-02-10 11:39:00,4.95,12561.0,Germany
86645,543587,21035,6,2011-02-10 11:39:00,3.25,12561.0,Germany
86646,543587,21906,2,2011-02-10 11:39:00,6.75,12561.0,Germany
86647,543587,22173,8,2011-02-10 11:39:00,2.95,12561.0,Germany
86648,543587,22692,2,2011-02-10 11:39:00,7.95,12561.0,Germany
86649,543587,48184,2,2011-02-10 11:39:00,7.95,12561.0,Germany
86650,543587,22326,6,2011-02-10 11:39:00,2.95,12561.0,Germany
86651,543587,22631,12,2011-02-10 11:39:00,1.95,12561.0,Germany
86652,543587,22989,6,2011-02-10 11:39:00,3.25,12561.0,Germany
86653,543587,22907,12,2011-02-10 11:39:00,0.85,12561.0,Germany
86654,543588,85177,288,2011-02-10 11:40:00,0.64,17381.0,United Kingdom
86655,543588,22651,144,2011-02-10 11:40:00,0.72,17381.0,United Kingdom
86656,543588,22550,216,2011-02-10 11:40:00,3.39,17381.0,United Kingdom
86657,543588,21878,96,2011-02-10 11:40:00,0.72,17381.0,United Kingdom
86658,543588,21746,36,2011-02-10 11:40:00,1.06,17381.0,United Kingdom
86659,543589,85227,100,2011-02-10 11:41:00,0.85,17381.0,United Kingdom
86660,543589,22560,100,2011-02-10 11:41:00,1.06,17381.0,United Kingdom
86661,543590,84801A,6,2011-02-10 11:44:00,2.1,17377.0,United Kingdom
86662,543590,22989,25,2011-02-10 11:44:00,3.25,17377.0,United Kingdom
86663,543590,22895,6,2011-02-10 11:44:00,2.95,17377.0,United Kingdom
86664,543590,22804,5,2011-02-10 11:44:00,2.95,17377.0,United Kingdom
86665,543590,22659,2,2011-02-10 11:44:00,1.95,17377.0,United Kingdom
86666,543590,22630,2,2011-02-10 11:44:00,1.95,17377.0,United Kingdom
86667,543590,22587,1,2011-02-10 11:44:00,0.85,17377.0,United Kingdom
86668,543590,22150,2,2011-02-10 11:44:00,1.95,17377.0,United Kingdom
86669,543590,21559,3,2011-02-10 11:44:00,2.55,17377.0,United Kingdom
86670,543590,21755,2,2011-02-10 11:44:00,5.95,17377.0,United Kingdom
86671,543590,21754,2,2011-02-10 11:44:00,5.95,17377.0,United Kingdom
86672,543590,82494L,2,2011-02-10 11:44:00,2.95,17377.0,United Kingdom
86673,543590,82482,2,2011-02-10 11:44:00,2.55,17377.0,United Kingdom
86674,543590,21519,12,2011-02-10 11:44:00,0.42,17377.0,United Kingdom
86675,543590,22713,12,2011-02-10 11:44:00,0.42,17377.0,United Kingdom
86676,543590,84247G,12,2011-02-10 11:44:00,0.42,17377.0,United Kingdom
86677,543590,22023,12,2011-02-10 11:44:00,0.42,17377.0,United Kingdom
86678,543590,21506,24,2011-02-10 11:44:00,0.42,17377.0,United Kingdom
86679,543590,22030,12,2011-02-10 11:44:00,0.42,17377.0,United Kingdom
86680,543591,84879,16,2011-02-10 11:46:00,1.69,13854.0,United Kingdom
86681,543591,22423,16,2011-02-10 11:46:00,10.95,13854.0,United Kingdom
86682,543591,22777,2,2011-02-10 11:46:00,8.5,13854.0,United Kingdom
86683,543591,22778,24,2011-02-10 11:46:00,3.39,13854.0,United Kingdom
86684,543591,22859,6,2011-02-10 11:46:00,1.65,13854.0,United Kingdom
86685,543592,82484,4,2011-02-10 11:57:00,7.95,17243.0,United Kingdom
86686,543592,22470,6,2011-02-10 11:57:00,2.95,17243.0,United Kingdom
86687,543592,21889,5,2011-02-10 11:57:00,1.25,17243.0,United Kingdom
86688,543592,22623,2,2011-02-10 11:57:00,4.95,17243.0,United Kingdom
86689,543592,21873,6,2011-02-10 11:57:00,1.25,17243.0,United Kingdom
86690,543592,84378,8,2011-02-10 11:57:00,1.25,17243.0,United Kingdom
86691,543592,85123A,9,2011-02-10 11:57:00,2.95,17243.0,United Kingdom
86692,543592,72802B,6,2011-02-10 11:57:00,4.25,17243.0,United Kingdom
86693,543592,72802C,6,2011-02-10 11:57:00,4.25,17243.0,United Kingdom
86694,543592,22311,8,2011-02-10 11:57:00,2.95,17243.0,United Kingdom
86695,543592,84836,24,2011-02-10 11:57:00,1.25,17243.0,United Kingdom
86696,543592,22721,4,2011-02-10 11:57:00,4.95,17243.0,United Kingdom
86697,543592,84050,11,2011-02-10 11:57:00,1.65,17243.0,United Kingdom
86698,543592,22055,7,2011-02-10 11:57:00,1.65,17243.0,United Kingdom
86699,543593,21094,24,2011-02-10 12:13:00,0.85,14465.0,United Kingdom
86700,543593,21086,24,2011-02-10 12:13:00,0.65,14465.0,United Kingdom
86701,543593,47599A,24,2011-02-10 12:13:00,2.1,14465.0,United Kingdom
86702,543593,47599B,24,2011-02-10 12:13:00,2.1,14465.0,United Kingdom
86703,543593,47566B,30,2011-02-10 12:13:00,4.95,14465.0,United Kingdom
86704,543593,47566,30,2011-02-10 12:13:00,4.95,14465.0,United Kingdom
86705,543593,47590B,30,2011-02-10 12:13:00,5.45,14465.0,United Kingdom
86706,543594,21868,72,2011-02-10 12:15:00,1.06,18093.0,United Kingdom
86707,543594,22303,36,2011-02-10 12:15:00,2.1,18093.0,United Kingdom
86708,543594,22302,36,2011-02-10 12:15:00,2.1,18093.0,United Kingdom
86709,543594,22285,24,2011-02-10 12:15:00,1.65,18093.0,United Kingdom
86710,543594,22970,36,2011-02-10 12:15:00,2.1,18093.0,United Kingdom
86711,543594,22971,36,2011-02-10 12:15:00,2.1,18093.0,United Kingdom
86712,543594,22301,36,2011-02-10 12:15:00,2.1,18093.0,United Kingdom
86713,543594,22960,12,2011-02-10 12:15:00,3.75,18093.0,United Kingdom
86714,543594,22558,48,2011-02-10 12:15:00,1.25,18093.0,United Kingdom
86715,543594,22652,20,2011-02-10 12:15:00,1.65,18093.0,United Kingdom
86716,543594,22813,24,2011-02-10 12:15:00,1.95,18093.0,United Kingdom
86717,543594,22584,24,2011-02-10 12:15:00,2.55,18093.0,United Kingdom
86718,543594,22246,12,2011-02-10 12:15:00,1.95,18093.0,United Kingdom
86719,543594,22231,12,2011-02-10 12:15:00,1.45,18093.0,United Kingdom
86720,543594,22233,12,2011-02-10 12:15:00,1.65,18093.0,United Kingdom
86721,543594,22228,12,2011-02-10 12:15:00,0.85,18093.0,United Kingdom
86722,543594,22247,16,2011-02-10 12:15:00,0.85,18093.0,United Kingdom
86723,543594,22248,16,2011-02-10 12:15:00,0.85,18093.0,United Kingdom
86724,543594,22251,12,2011-02-10 12:15:00,1.25,18093.0,United Kingdom
86725,543595,84946,72,2011-02-10 12:19:00,1.06,16027.0,United Kingdom
86726,543595,21326,144,2011-02-10 12:19:00,0.55,16027.0,United Kingdom
86727,543595,22827,1,2011-02-10 12:19:00,165.0,16027.0,United Kingdom
86728,543596,22296,12,2011-02-10 12:21:00,1.65,14898.0,United Kingdom
86729,543596,85170D,6,2011-02-10 12:21:00,2.1,14898.0,United Kingdom
86730,543596,85170C,6,2011-02-10 12:21:00,2.1,14898.0,United Kingdom
86731,543596,21781,2,2011-02-10 12:21:00,14.95,14898.0,United Kingdom
86732,543596,22584,6,2011-02-10 12:21:00,2.55,14898.0,United Kingdom
86733,543596,22824,1,2011-02-10 12:21:00,35.95,14898.0,United Kingdom
86734,543596,21313,12,2011-02-10 12:21:00,0.85,14898.0,United Kingdom
86735,543596,21446,12,2011-02-10 12:21:00,1.25,14898.0,United Kingdom
86736,543596,22215,2,2011-02-10 12:21:00,8.5,14898.0,United Kingdom
86737,543597,20914,6,2011-02-10 12:32:00,2.95,12857.0,United Kingdom
86738,543597,22961,12,2011-02-10 12:32:00,1.45,12857.0,United Kingdom
86739,543597,22665,6,2011-02-10 12:32:00,2.95,12857.0,United Kingdom
86740,543597,21563,6,2011-02-10 12:32:00,2.95,12857.0,United Kingdom
86741,543597,22671,12,2011-02-10 12:32:00,1.65,12857.0,United Kingdom
86742,543597,22674,12,2011-02-10 12:32:00,1.25,12857.0,United Kingdom
86743,543597,22672,12,2011-02-10 12:32:00,1.65,12857.0,United Kingdom
86744,543597,22673,12,2011-02-10 12:32:00,1.25,12857.0,United Kingdom
86745,543597,22675,12,2011-02-10 12:32:00,1.25,12857.0,United Kingdom
86746,543597,22459,8,2011-02-10 12:32:00,2.55,12857.0,United Kingdom
86747,543597,22458,8,2011-02-10 12:32:00,2.55,12857.0,United Kingdom
86748,543597,22477,10,2011-02-10 12:32:00,1.25,12857.0,United Kingdom
86749,543597,22607,4,2011-02-10 12:32:00,9.95,12857.0,United Kingdom
86750,543597,22470,6,2011-02-10 12:32:00,2.95,12857.0,United Kingdom
86751,543597,22342,12,2011-02-10 12:32:00,1.65,12857.0,United Kingdom
86752,543597,22341,12,2011-02-10 12:32:00,1.65,12857.0,United Kingdom
86753,543597,22173,8,2011-02-10 12:32:00,2.95,12857.0,United Kingdom
86754,543597,84792,4,2011-02-10 12:32:00,4.65,12857.0,United Kingdom
86755,543597,22171,2,2011-02-10 12:32:00,8.5,12857.0,United Kingdom
86756,543597,21272,12,2011-02-10 12:32:00,1.25,12857.0,United Kingdom
86757,543597,21756,3,2011-02-10 12:32:00,5.95,12857.0,United Kingdom
86758,543597,21755,3,2011-02-10 12:32:00,5.95,12857.0,United Kingdom
86759,543597,21754,3,2011-02-10 12:32:00,5.95,12857.0,United Kingdom
86760,543597,21623,4,2011-02-10 12:32:00,9.95,12857.0,United Kingdom
86761,543597,22381,10,2011-02-10 12:32:00,2.1,12857.0,United Kingdom
86762,543597,21696,8,2011-02-10 12:32:00,2.95,12857.0,United Kingdom
86763,543597,21693,8,2011-02-10 12:32:00,2.95,12857.0,United Kingdom
86764,543597,22379,10,2011-02-10 12:32:00,2.1,12857.0,United Kingdom
86765,543597,21537,4,2011-02-10 12:32:00,4.25,12857.0,United Kingdom
86766,543597,21533,12,2011-02-10 12:32:00,4.25,12857.0,United Kingdom
86767,543597,21843,4,2011-02-10 12:32:00,10.95,12857.0,United Kingdom
86768,543597,22625,8,2011-02-10 12:32:00,8.5,12857.0,United Kingdom
86769,543597,21868,12,2011-02-10 12:32:00,1.25,12857.0,United Kingdom
86770,543597,22138,9,2011-02-10 12:32:00,4.95,12857.0,United Kingdom
86771,543598,21181,12,2011-02-10 13:06:00,2.1,18230.0,United Kingdom
86772,543598,21892,12,2011-02-10 13:06:00,1.25,18230.0,United Kingdom
86773,543598,21169,12,2011-02-10 13:06:00,1.69,18230.0,United Kingdom
86774,543598,48138,12,2011-02-10 13:06:00,6.75,18230.0,United Kingdom
86775,543598,21100,20,2011-02-10 13:06:00,1.65,18230.0,United Kingdom
86776,543598,21864,12,2011-02-10 13:06:00,2.1,18230.0,United Kingdom
86777,543598,21175,12,2011-02-10 13:06:00,2.55,18230.0,United Kingdom
86778,543598,21174,12,2011-02-10 13:06:00,2.08,18230.0,United Kingdom
86779,543598,82551,12,2011-02-10 13:06:00,1.45,18230.0,United Kingdom
86780,543598,82578,12,2011-02-10 13:06:00,0.55,18230.0,United Kingdom
86781,543598,21161,12,2011-02-10 13:06:00,1.45,18230.0,United Kingdom
86782,543598,22412,18,2011-02-10 13:06:00,2.1,18230.0,United Kingdom
86783,543598,82001S,6,2011-02-10 13:06:00,3.75,18230.0,United Kingdom
86784,543598,21165,12,2011-02-10 13:06:00,1.69,18230.0,United Kingdom
86785,543598,82580,12,2011-02-10 13:06:00,0.55,18230.0,United Kingdom
86786,543598,21911,12,2011-02-10 13:06:00,1.65,18230.0,United Kingdom
86787,543598,21463,6,2011-02-10 13:06:00,5.95,18230.0,United Kingdom
86788,543598,21464,6,2011-02-10 13:06:00,4.25,18230.0,United Kingdom
86789,543599,84535B,16,2011-02-10 13:08:00,0.0,17560.0,United Kingdom
86790,543600,21531,1,2011-02-10 13:19:00,2.55,18168.0,United Kingdom
86791,543600,21527,1,2011-02-10 13:19:00,7.95,18168.0,United Kingdom
86792,543600,22072,1,2011-02-10 13:19:00,3.75,18168.0,United Kingdom
86793,543600,21533,1,2011-02-10 13:19:00,4.95,18168.0,United Kingdom
86794,543600,22073,2,2011-02-10 13:19:00,3.75,18168.0,United Kingdom
86795,543600,21537,1,2011-02-10 13:19:00,4.25,18168.0,United Kingdom
86796,543600,21539,2,2011-02-10 13:19:00,4.95,18168.0,United Kingdom
86797,543600,22072,2,2011-02-10 13:19:00,3.75,18168.0,United Kingdom
86798,543600,22644,4,2011-02-10 13:19:00,1.45,18168.0,United Kingdom
86799,543600,22647,4,2011-02-10 13:19:00,1.45,18168.0,United Kingdom
86800,543600,22649,2,2011-02-10 13:19:00,4.95,18168.0,United Kingdom
86801,543600,22646,4,2011-02-10 13:19:00,1.45,18168.0,United Kingdom
86802,543600,22197,6,2011-02-10 13:19:00,0.85,18168.0,United Kingdom
86803,543600,22329,2,2011-02-10 13:19:00,1.65,18168.0,United Kingdom
86804,543600,21086,5,2011-02-10 13:19:00,0.65,18168.0,United Kingdom
86805,543600,21080,8,2011-02-10 13:19:00,0.85,18168.0,United Kingdom
86806,543600,20665,2,2011-02-10 13:19:00,2.95,18168.0,United Kingdom
86807,543600,84520B,4,2011-02-10 13:19:00,0.85,18168.0,United Kingdom
86808,543600,22090,2,2011-02-10 13:19:00,2.95,18168.0,United Kingdom
86809,543600,21539,2,2011-02-10 13:19:00,4.95,18168.0,United Kingdom
86810,543600,22084,1,2011-02-10 13:19:00,2.95,18168.0,United Kingdom
86811,543600,21447,4,2011-02-10 13:19:00,1.25,18168.0,United Kingdom
86812,543600,84050,4,2011-02-10 13:19:00,1.65,18168.0,United Kingdom
86813,543600,21169,10,2011-02-10 13:19:00,1.69,18168.0,United Kingdom
86814,543600,84536A,10,2011-02-10 13:19:00,0.42,18168.0,United Kingdom
86815,543600,22188,8,2011-02-10 13:19:00,3.95,18168.0,United Kingdom
86816,543600,22189,2,2011-02-10 13:19:00,3.95,18168.0,United Kingdom
86817,543601,37446,8,2011-02-10 13:27:00,1.45,14560.0,United Kingdom
86818,543601,22624,2,2011-02-10 13:27:00,8.5,14560.0,United Kingdom
86819,543601,22625,2,2011-02-10 13:27:00,8.5,14560.0,United Kingdom
86820,543601,22626,2,2011-02-10 13:27:00,8.5,14560.0,United Kingdom
86821,543602,22487,2,2011-02-10 13:34:00,9.95,15570.0,United Kingdom
86822,543602,22085,1,2011-02-10 13:34:00,2.95,15570.0,United Kingdom
86823,543602,22752,1,2011-02-10 13:34:00,8.5,15570.0,United Kingdom
86824,543602,84050,2,2011-02-10 13:34:00,1.65,15570.0,United Kingdom
86825,543602,22976,2,2011-02-10 13:34:00,1.25,15570.0,United Kingdom
86826,543602,22847,1,2011-02-10 13:34:00,16.95,15570.0,United Kingdom
86827,543602,22698,1,2011-02-10 13:34:00,2.95,15570.0,United Kingdom
86828,543602,22697,1,2011-02-10 13:34:00,2.95,15570.0,United Kingdom
86829,543602,22423,1,2011-02-10 13:34:00,12.75,15570.0,United Kingdom
86830,543602,71459,12,2011-02-10 13:34:00,0.85,15570.0,United Kingdom
86831,543602,22435,5,2011-02-10 13:34:00,1.25,15570.0,United Kingdom
86832,543602,22469,3,2011-02-10 13:34:00,1.65,15570.0,United Kingdom
86833,543602,22776,1,2011-02-10 13:34:00,9.95,15570.0,United Kingdom
86834,543602,22424,1,2011-02-10 13:34:00,12.75,15570.0,United Kingdom
86835,C543603,22727,-1,2011-02-10 13:40:00,3.75,15570.0,United Kingdom
86836,C543603,21877,-2,2011-02-10 13:40:00,1.25,15570.0,United Kingdom
86837,C543603,22487,-1,2011-02-10 13:40:00,9.95,15570.0,United Kingdom
86838,C543603,22941,-2,2011-02-10 13:40:00,8.5,15570.0,United Kingdom
86839,C543603,35004C,-1,2011-02-10 13:40:00,5.45,15570.0,United Kingdom
86840,C543603,82483,-1,2011-02-10 13:40:00,6.95,15570.0,United Kingdom
86841,C543603,22776,-1,2011-02-10 13:40:00,9.95,15570.0,United Kingdom
86842,543604,22990,4,2011-02-10 13:54:00,4.95,16558.0,United Kingdom
86843,543604,22966,12,2011-02-10 13:54:00,1.25,16558.0,United Kingdom
86844,543604,22241,12,2011-02-10 13:54:00,1.25,16558.0,United Kingdom
86845,543604,22281,2,2011-02-10 13:54:00,5.95,16558.0,United Kingdom
86846,543604,22322,12,2011-02-10 13:54:00,0.85,16558.0,United Kingdom
86847,543604,22808,6,2011-02-10 13:54:00,2.95,16558.0,United Kingdom
86848,543604,22957,6,2011-02-10 13:54:00,2.95,16558.0,United Kingdom
86849,543604,85203,24,2011-02-10 13:54:00,0.42,16558.0,United Kingdom
86850,543604,22960,6,2011-02-10 13:54:00,4.25,16558.0,United Kingdom
86851,543604,72741,9,2011-02-10 13:54:00,1.45,16558.0,United Kingdom
86852,543604,22366,2,2011-02-10 13:54:00,7.95,16558.0,United Kingdom
86853,543604,84970S,12,2011-02-10 13:54:00,0.85,16558.0,United Kingdom
86854,543604,22189,4,2011-02-10 13:54:00,3.95,16558.0,United Kingdom
86855,543604,22188,4,2011-02-10 13:54:00,3.95,16558.0,United Kingdom
86856,543604,22321,12,2011-02-10 13:54:00,0.85,16558.0,United Kingdom
86857,543604,22859,6,2011-02-10 13:54:00,1.65,16558.0,United Kingdom
86858,543604,22861,6,2011-02-10 13:54:00,1.65,16558.0,United Kingdom
86859,543604,21717,8,2011-02-10 13:54:00,2.55,16558.0,United Kingdom
86860,C543605,82486,-4,2011-02-10 14:11:00,8.95,13110.0,United Kingdom
86861,C543606,22963,-1,2011-02-10 14:13:00,0.85,14665.0,United Kingdom
86862,C543606,22847,-1,2011-02-10 14:13:00,16.95,14665.0,United Kingdom
86863,C543607,22423,-1,2011-02-10 14:13:00,12.75,15602.0,United Kingdom
86864,C543608,82483,-1,2011-02-10 14:15:00,6.95,17230.0,United Kingdom
86865,C543609,20914,-1,2011-02-10 14:17:00,2.55,16705.0,United Kingdom
86866,C543609,22456,-1,2011-02-10 14:17:00,4.95,16705.0,United Kingdom
86867,543610,48138,4,2011-02-10 14:30:00,7.95,16425.0,United Kingdom
86868,543610,48194,2,2011-02-10 14:30:00,7.95,16425.0,United Kingdom
86869,543610,48129,2,2011-02-10 14:30:00,7.95,16425.0,United Kingdom
86870,543610,21524,2,2011-02-10 14:30:00,7.95,16425.0,United Kingdom
86871,543610,48111,2,2011-02-10 14:30:00,7.95,16425.0,United Kingdom
86872,543610,48185,2,2011-02-10 14:30:00,7.95,16425.0,United Kingdom
86873,543610,16161P,25,2011-02-10 14:30:00,0.42,16425.0,United Kingdom
86874,543610,21497,25,2011-02-10 14:30:00,0.42,16425.0,United Kingdom
86875,543610,22624,2,2011-02-10 14:30:00,8.5,16425.0,United Kingdom
86876,543610,22626,2,2011-02-10 14:30:00,8.5,16425.0,United Kingdom
86877,543610,22702,6,2011-02-10 14:30:00,2.1,16425.0,United Kingdom
86878,543610,21975,24,2011-02-10 14:30:00,0.55,16425.0,United Kingdom
86879,543610,21212,24,2011-02-10 14:30:00,0.55,16425.0,United Kingdom
86880,543610,22207,4,2011-02-10 14:30:00,4.25,16425.0,United Kingdom
86881,543610,21624,3,2011-02-10 14:30:00,5.95,16425.0,United Kingdom
86882,543610,21407,3,2011-02-10 14:30:00,4.25,16425.0,United Kingdom
86883,543610,21656,6,2011-02-10 14:30:00,1.45,16425.0,United Kingdom
86884,543610,79403,12,2011-02-10 14:30:00,0.85,16425.0,United Kingdom
86885,543610,71510,12,2011-02-10 14:30:00,0.85,16425.0,United Kingdom
86886,543610,84832,12,2011-02-10 14:30:00,0.85,16425.0,United Kingdom
86887,543610,23230,25,2011-02-10 14:30:00,0.42,16425.0,United Kingdom
86888,C543611,82483,-1,2011-02-10 14:38:00,4.95,17850.0,United Kingdom
86889,C543611,22632,-6,2011-02-10 14:38:00,1.85,17850.0,United Kingdom
86890,C543611,82483,-1,2011-02-10 14:38:00,4.95,17850.0,United Kingdom
86891,C543611,21871,-1,2011-02-10 14:38:00,1.06,17850.0,United Kingdom
86892,C543611,82494L,-2,2011-02-10 14:38:00,2.55,17850.0,United Kingdom
86893,C543611,21730,-1,2011-02-10 14:38:00,4.25,17850.0,United Kingdom
86894,C543611,21730,-1,2011-02-10 14:38:00,4.95,17850.0,United Kingdom
86895,C543611,82494L,-12,2011-02-10 14:38:00,2.55,17850.0,United Kingdom
86896,C543611,21071,-6,2011-02-10 14:38:00,1.06,17850.0,United Kingdom
86897,C543611,82483,-2,2011-02-10 14:38:00,4.95,17850.0,United Kingdom
86898,C543611,82483,-1,2011-02-10 14:38:00,4.95,17850.0,United Kingdom
86899,C543611,21874,-1,2011-02-10 14:38:00,1.06,17850.0,United Kingdom
86900,C543611,71477,-2,2011-02-10 14:38:00,2.75,17850.0,United Kingdom
86901,C543611,82483,-1,2011-02-10 14:38:00,4.95,17850.0,United Kingdom
86902,C543611,21169,-2,2011-02-10 14:38:00,1.45,17850.0,United Kingdom
86903,543612,15056N,60,2011-02-10 14:46:00,4.95,16711.0,United Kingdom
86904,543612,22424,8,2011-02-10 14:46:00,10.95,16711.0,United Kingdom
86905,543618,22649,8,2011-02-10 14:49:00,4.95,13468.0,United Kingdom
86906,543618,82613C,8,2011-02-10 14:49:00,1.25,13468.0,United Kingdom
86907,543618,22667,6,2011-02-10 14:49:00,2.95,13468.0,United Kingdom
86908,543618,22784,3,2011-02-10 14:49:00,4.95,13468.0,United Kingdom
86909,543618,85152,12,2011-02-10 14:49:00,2.1,13468.0,United Kingdom
86910,543618,21164,6,2011-02-10 14:49:00,2.95,13468.0,United Kingdom
86911,543618,47566B,4,2011-02-10 14:49:00,4.95,13468.0,United Kingdom
86912,543618,20828,6,2011-02-10 14:49:00,2.55,13468.0,United Kingdom
86913,543619,22951,24,2011-02-10 14:51:00,0.55,16842.0,United Kingdom
86914,543619,22662,10,2011-02-10 14:51:00,1.65,16842.0,United Kingdom
86915,543619,22949,12,2011-02-10 14:51:00,1.45,16842.0,United Kingdom
86916,543619,22635,2,2011-02-10 14:51:00,9.95,16842.0,United Kingdom
86917,543619,22634,2,2011-02-10 14:51:00,9.95,16842.0,United Kingdom
86918,543619,22417,24,2011-02-10 14:51:00,0.55,16842.0,United Kingdom
86919,543619,22382,10,2011-02-10 14:51:00,1.65,16842.0,United Kingdom
86920,543619,22416,12,2011-02-10 14:51:00,1.45,16842.0,United Kingdom
86921,543619,21929,10,2011-02-10 14:51:00,1.95,16842.0,United Kingdom
86922,543619,22197,12,2011-02-10 14:51:00,0.85,16842.0,United Kingdom
86923,543619,22536,24,2011-02-10 14:51:00,0.42,16842.0,United Kingdom
86924,543619,22434,8,2011-02-10 14:51:00,1.95,16842.0,United Kingdom
86925,543619,84988,12,2011-02-10 14:51:00,1.45,16842.0,United Kingdom
86926,543619,21977,24,2011-02-10 14:51:00,0.55,16842.0,United Kingdom
86927,543619,22708,25,2011-02-10 14:51:00,0.42,16842.0,United Kingdom
86928,543619,22709,25,2011-02-10 14:51:00,0.42,16842.0,United Kingdom
86929,543619,22986,25,2011-02-10 14:51:00,0.42,16842.0,United Kingdom
86930,543619,84879,16,2011-02-10 14:51:00,1.69,16842.0,United Kingdom
86931,543619,22858,12,2011-02-10 14:51:00,1.65,16842.0,United Kingdom
86932,543619,22856,12,2011-02-10 14:51:00,1.25,16842.0,United Kingdom
86933,543619,22967,6,2011-02-10 14:51:00,2.95,16842.0,United Kingdom
86934,543619,71053,4,2011-02-10 14:51:00,3.75,16842.0,United Kingdom
86935,543619,22423,4,2011-02-10 14:51:00,12.75,16842.0,United Kingdom
86936,543619,22128,12,2011-02-10 14:51:00,1.25,16842.0,United Kingdom
86937,543619,22220,2,2011-02-10 14:51:00,9.95,16842.0,United Kingdom
86938,543619,47566,5,2011-02-10 14:51:00,4.65,16842.0,United Kingdom
86939,543619,71459,24,2011-02-10 14:51:00,0.85,16842.0,United Kingdom
86940,543619,22726,4,2011-02-10 14:51:00,3.75,16842.0,United Kingdom
86941,543619,22727,4,2011-02-10 14:51:00,3.75,16842.0,United Kingdom
