"","matching_hud_id","pin","state","propertyname","city","HH_RACE_WHITE_PCT","HH_RACE_BLACK_PCT","HH_RACE_AMINDALNAT_PCT","HH_RACE_ASIAN_PCT","HH_RACE_HAWAIIANPI_PCT","HH_RACE_OTHER_PCT","HH_RACE_HISPANIC_PCT","HH_RACE_NR_PCT","MEDIAN_INC","INCOME_REPORTED_PCT","UNITS_INC_0_5K_PCT","UNITS_INC_5K_10K_PCT","UNITS_INC_10K_15K_PCT","UNITS_INC_15_20K_PCT","UNITS_INC_GRT_20K_PCT","UNITS_I_IL_IR_0_PCT","UNITS_I_IL_IR_0_30_PCT","UNITS_I_IL_IR_30_40_PCT","UNITS_I_IL_IR_40_50_PCT","UNITS_I_IL_IR_50_60_PCT","UNITS_I_IL_IR_GT60_PCT","UNITS_INC_RNT_RPTD_PCT","UNITS_INC_RNT_0_PCT","UNITS_INC_RNT_0_30_PCT","UNITS_INC_RNT_30_40_PCT","UNITS_INC_RNT_40_50_PCT","UNITS_INC_RNT_GRT_50_PCT","UNITS_INC_RNT_NOT_CAL_PCT","UNITS_RNTASSTNCE_MSNG_PCT","UNITS_RNTASSTNCE_RPTD_0_PCT","UNITS_RNTASSTNCE_RPTD_GRT0_PCT","UNITS_FRA_RPTD_GRT0_PCT","UNITS_FRA_SRC_PBRA_PCT","UNITS_FRA_SRC_S8_PCT","UNITS_FRA_SRC_PH_PCT","UNITS_FRA_SRC_HOME_PCT","UNITS_FRA_SRC_HCV_PCT","UNITS_FRA_SRC_PBV_PCT","UNITS_FRA_SRC_S521_PCT","UNITS_FRA_SRC_OTHER_PCT","UNITS_FRA_SRC_MSSNG_PCT"
"19385","NCA19930235","9001377","NC","MALLARD CREEK APTS","AURORA",-4,62.5,0,0,0,0,-4,0,11271,100,0,-4,54.2000007629395,-4,-4,0,66.6999969482422,-4,-4,-4,0,100,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0
"19386","NCA19980095","9001677","NC","MANOR RIDGE APTS","WINGATE",0,-4,0,0,0,0,0,-4,24352,68.8000030517578,0,0,-4,-4,77.3000030517578,0,-4,-4,-4,-4,0,68.8000030517578,0,-4,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19387","NCA0000X137","9225723","NC","MAPLE CREST","ASHEVILLE",33,55.5,0,0,0,0,-4,-4,13589,98.4000015258789,13.8000001907349,7.40000009536743,34,8.5,36.2000007629395,0,48.5999984741211,11.3999996185303,16.3999996185303,15.6999998092651,7.90000009536743,97.9000015258789,0,82.4000015258789,-4,-4,8.60000038146973,0,34,0,66,34,0,0,0,0,-4,0,0,-4,0
"19388","NCA20087020","9000673","NC","MAPLE RIDGE","FAYETTEVILLE",-4,66,-4,0,0,0,-4,-4,16052,100,0,-4,40.4000015258789,-4,40.4000015258789,0,35.2999992370605,-4,-4,-4,-4,100,0,48.9000015258789,-4,-4,-4,0,-4,0,-4,0,0,0,0,0,0,0,0,0,0
"19389","NCA20100155","9102470","NC","MAPLE RIDGE APARTMENTS - PHASE 3","FAYETTEVILLE",15.6000003814697,70.0999984741211,0,0,0,0,-4,-4,17893,98.6999969482422,0,-4,38.2000007629395,-4,40.7999992370605,0,29.2999992370605,-4,22.3999996185303,-4,24.1000003814697,97.4000015258789,0,61.2999992370605,21.2999992370605,-4,-4,0,77.9000015258789,0,22.1000003814697,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19390","NCA19949072","9001526","NC","MAPLE RIDGE APTS","ELKIN",-4,-4,0,0,0,0,0,0,12606,100,-4,-4,38.9000015258789,-4,-4,0,60,-4,-4,0,0,100,0,-4,0,0,-4,0,0,0,100,100,0,0,0,0,0,0,0,100,0
"19391","NCA19949073","9001132","NC","MAPLE RIDGE APTS","HOLLY SPRINGS",-4,55.2999992370605,-4,0,0,0,-4,-4,20832,53.2000007629395,0,-4,-4,-4,52,0,64,-4,-4,-4,-4,36.2000007629395,0,-4,-4,-4,-4,0,46.7999992370605,0,53.2000007629395,51.0999984741211,0,0,0,0,100,0,0,0,0
"19392","NCA19969103","9001134","NC","MAPLE RIDGE APTS PHII","HOLLY SPRINGS",-4,37.7999992370605,0,-4,0,0,-4,-4,30174,54.0999984741211,-4,-4,0,-4,75,0,-4,-4,-4,-4,-4,43.2000007629395,0,-4,-4,-4,0,0,67.5999984741211,0,32.4000015258789,29.7000007629395,0,0,0,0,-4,0,0,-4,0
"19393","NCA20030115","9001738","NC","MAPLEWOOD APTS","SPARTA",89.6999969482422,-4,-4,0,0,0,0,0,10582,100,0,-4,69,-4,-4,0,75.9000015258789,-4,-4,0,0,100,0,100,0,0,0,0,0,0,100,100,0,0,0,0,-4,0,0,-4,0
"19394","NCA20090060","9002691","NC","MAPLEWOOD SQUARE","DURHAM",-4,71.9000015258789,-4,0,0,0,0,-4,17641,100,0,0,-4,-4,43.7999992370605,0,58.2999992370605,-4,-4,-4,-4,100,0,50,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19395","NCA20020090","9000712","NC","MARCELLUS PLACE FKA WEST END PLAZA","REIDSVILLE",-4,45.5,0,0,0,0,-4,27.2999992370605,10344,97.4000015258789,32.9000015258789,-4,23.7000007629395,-4,25,0,67.0999984741211,-4,-4,-4,-4,67.9000015258789,0,88.6999969482422,-4,-4,-4,0,17.8999996185303,0,82.0999984741211,80.8000030517578,0,0,0,0,-4,0,0,-4,0
"19396","NCA20150017","9150992","NC","MARS HILL COMMONS","MARS HILL",56.5,-4,0,0,0,0,-4,37,22513,97.8000030517578,-4,0,31.1000003814697,-4,53.2999992370605,0,35.9000015258789,-4,-4,-4,-4,89.0999984741211,0,90.1999969482422,-4,0,-4,0,54.2999992370605,0,45.7000007629395,43.5,0,0,0,0,100,0,0,0,0
"19397","NCA19970235","9002099","NC","MARSH CREEK APTS","RALEIGH",-4,58.2999992370605,0,0,0,0,0,-4,26120,95.8000030517578,-4,-4,-4,-4,69.5999984741211,0,-4,-4,-4,-4,-4,95.8000030517578,0,73.9000015258789,-4,0,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19398","NCA20120821","9001241","NC","MASHBURN GAP APARTMENTS","MARSHALL",100,0,0,0,0,0,0,0,13227,100,0,-4,50,-4,-4,0,67.5999984741211,-4,-4,-4,0,100,0,100,0,0,0,0,-4,0,-4,97.0999984741211,0,0,0,0,0,0,0,100,0
"19399","NCA19960530","9001358","NC","MATTAMUSKEET VILLAGE APTS","ENGELHARD",-4,-4,0,0,0,0,0,0,12097,100,0,-4,-4,-4,-4,0,-4,-4,-4,-4,0,100,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0
"19400","NCA20220059","9226429","NC","MATTHEWS COURT","SANFORD",-4,-4,0,0,0,0,-4,44.7999992370605,4956,100,51.7000007629395,-4,-4,0,-4,0,93.0999984741211,-4,-4,0,0,100,0,-4,-4,0,51.7000007629395,0,0,0,100,100,0,0,0,0,0,0,0,100,0
"19401","NCA20080115","9002707","NC","MAYWORTH SCHOOL APARTMENTS","CRAMERTON",91.9000015258789,-4,0,0,0,0,0,-4,18998,100,0,-4,-4,32.4000015258789,45.9000015258789,0,39.2999992370605,-4,-4,-4,-4,100,0,51.4000015258789,-4,-4,0,0,70.3000030517578,0,29.7000007629395,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19402","NCA0000X094","9214816","NC","MCARTHUR PARK","FAYETTEVILLE",-4,33.7000007629395,0,0,0,0,-4,62.9000015258789,19562,98.9000015258789,-4,-4,25,14.8000001907349,48.9000015258789,0,26.8999996185303,-4,-4,17.8999996185303,26.8999996185303,97.8000030517578,0,48.2999992370605,24.1000003814697,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19403","NCA20210024","9250943","NC","MCARTHUR PARK II","FAYETTEVILLE",0,19.7000007629395,0,0,0,0,0,80.3000030517578,17308,98.6999969482422,21.2999992370605,-4,18.7000007629395,-4,38.7000007629395,0,44.5999984741211,-4,39.2999992370605,-4,0,98.6999969482422,0,-4,32,-4,38.7000007629395,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19404","NCA19950435","9001793","NC","MCKENZIE PARK","SANFORD",-4,-4,0,0,0,0,-4,62.5,1715,100,80,-4,-4,0,-4,0,92.5,0,-4,0,-4,100,0,-4,-4,-4,85,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19405","NCA20010120","9001796","NC","MCKENZIE PARK APTS PHASE II","SANFORD",-4,-4,0,0,0,0,0,75,1960,100,66.6999969482422,0,-4,-4,-4,0,80.5999984741211,-4,-4,-4,-4,100,0,-4,-4,-4,69.4000015258789,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19406","NCA00001028","9181441","NC","MCKINLEY PLACE","COATS",-4,-4,0,0,0,0,-4,65.9000015258789,25103,100,0,0,-4,-4,77.3000030517578,0,0,36.4000015258789,29.5,-4,-4,100,0,50,-4,-4,0,0,-4,0,-4,0,0,0,0,0,0,0,0,0,0
"19407","NCA19949077","9001068","NC","MCLURD MANOR","STANLEY",-4,-4,0,0,0,0,0,0,19338,100,0,0,-4,-4,45.5,0,60.5999984741211,-4,-4,0,0,100,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0
"19408","NCA19930240","9001032","NC","MCMULLEN WOODS","CHARLOTTE",-4,55.2999992370605,-4,0,0,0,-4,27.7000007629395,15873,59.5999984741211,-4,-4,-4,-4,39.2999992370605,-4,-4,-4,-4,-4,-4,57.4000015258789,0,59.2999992370605,-4,0,-4,0,59.5999984741211,0,40.4000015258789,36.2000007629395,0,0,0,0,-4,0,0,-4,0
"19409","NCA20210025","9250979","NC","MEADOW BRANCH APARTMENTS","LUMBERTON",-4,57.0999984741211,-4,0,0,0,0,31.3999996185303,16752,98.5999984741211,-4,-4,37.7000007629395,-4,42,0,50.7000007629395,-4,-4,15.8999996185303,-4,97.0999984741211,0,67.5999984741211,-4,-4,16.2000007629395,0,68.5999984741211,0,31.3999996185303,25.7000007629395,0,0,0,0,100,0,0,0,0
"19410","NCA19950440","9002201","NC","MEADOW BROOK","MORGANTON",48.5999984741211,-4,0,0,0,0,-4,-4,20439,100,0,-4,31.3999996185303,-4,51.4000015258789,0,-4,-4,-4,-4,-4,100,0,94.3000030517578,-4,-4,0,0,48.5999984741211,0,51.4000015258789,45.7000007629395,0,0,0,0,100,0,0,0,0
"19411","NCA19990125","9002194","NC","MEADOW PARK APARTMENTS","GREENSBORO",-4,94.0999984741211,0,0,0,0,0,-4,23352,95.5999984741211,-4,0,21.5,-4,58.5,0,35.4000015258789,-4,-4,23.1000003814697,16.8999996185303,95.5999984741211,0,69.1999969482422,-4,-4,-4,0,48.5,0,51.5,41.2000007629395,0,0,0,0,100,0,0,0,0
"19412","NCA20020095","9001298","NC","MEADOW PARK APTS","NASHVILLE",-4,84,0,0,0,0,-4,-4,10342,100,-4,-4,60,-4,-4,0,84,-4,0,0,-4,80,0,100,0,0,0,0,0,0,100,84,0,0,0,0,-4,0,0,-4,0
"19413","NCA19990070","9001133","NC","MEADOW SPRING APTS","RALEIGH",48.4000015258789,45.2000007629395,0,-4,0,0,0,-4,18720,100,0,0,-4,-4,38.7000007629395,0,67.6999969482422,-4,-4,0,0,96.8000030517578,0,76.6999969482422,-4,-4,0,0,-4,0,-4,67.6999969482422,0,0,0,0,100,0,0,0,0
"19414","NCA20100514","9102488","NC","MEADOW'S GATE","JACKSONVILLE",14.3000001907349,41.5999984741211,-4,-4,-4,0,-4,39,18782,98.6999969482422,0,-4,23.7000007629395,-4,47.4000015258789,0,30.7000007629395,25.2999992370605,-4,-4,17.2999992370605,94.8000030517578,0,63,19.2000007629395,-4,-4,0,63.5999984741211,0,36.4000015258789,29.8999996185303,0,0,0,0,100,0,0,0,0
"19415","NCA20110559","9104505","NC","MEADOWCREEK COMMONS","RALEIGH",-4,79.1999969482422,0,-4,0,0,-4,-4,17823,100,0,0,29.2000007629395,31.2999992370605,39.5999984741211,0,46.4000015258789,-4,-4,-4,-4,100,0,85.4000015258789,-4,-4,-4,0,41.7000007629395,0,58.2999992370605,56.2999992370605,0,0,0,0,100,0,0,0,0
"19416","NCA20110075","9104475","NC","MEBANE MILL LOFTS","MEBANE",31.1000003814697,55.4000015258789,0,0,-4,0,-4,-4,13202,98.5999984741211,-4,-4,37,19.2000007629395,23.2999992370605,0,56.0999984741211,22.7999992370605,-4,-4,-4,95.9000015258789,0,40.7999992370605,18.2999992370605,16.8999996185303,23.8999996185303,0,59.5,0,40.5,27,0,0,0,0,100,0,0,0,0
"19417","NCA20151029","9143600","NC","MERCER ROAD APARTMENTS","ELIZABETHTOWN",-4,68.3000030517578,-4,0,0,0,0,0,10762,100,-4,-4,55.5999984741211,17.5,-4,0,74.5999984741211,-4,-4,0,0,88.9000015258789,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0
"19418","NCA20190013","9216447","NC","MERIDIAN POINTE","MAIDEN",18.7999992370605,-4,0,0,0,0,-4,73.4000015258789,16917,100,-4,-4,29.7000007629395,20.2999992370605,40.5999984741211,NA,NA,NA,NA,NA,NA,93.8000030517578,0,43.2999992370605,28.2999992370605,-4,-4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19419","NCA0000X142","9226726","NC","MEZZANINE AT FREEDOM","CHARLOTTE",-4,52,0,0,0,0,-4,44,33000,72.5999984741211,-4,-4,18.1000003814697,-4,70.0999984741211,0,23,20.7000007629395,20.7000007629395,20.7000007629395,14.8999996185303,72,0,62.7000007629395,23.7999992370605,-4,-4,0,79.4000015258789,0,20.6000003814697,13.1000003814697,0,0,0,0,100,0,0,0,0
"19420","NCA19970240","9001269","NC","MIDDLESEX MANOR","MIDDLESEX",-4,-4,0,0,0,0,0,0,9036,100,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,100,81.3000030517578,0,0,0,0,0,0,0,100,0
"19421","NCA0000X236","9246031","NC","MIDLAND COMMONS","CHARLOTTE",-4,81.4000015258789,-4,0,0,0,0,-4,11120,100,0,-4,67.8000030517578,-4,-4,0,-4,-4,0,0,0,100,0,100,0,0,0,0,0,0,100,35.5999984741211,0,0,0,0,0,0,0,100,0
"19422","NCA19980105","9002104","NC","MILBURNIE ROAD APTS","RALEIGH",-4,44.9000015258789,0,0,0,0,-4,38.7999992370605,25852,98,0,-4,-4,-4,66.6999969482422,0,43.7999992370605,-4,-4,-4,-4,95.9000015258789,0,63.7999992370605,25.5,-4,-4,0,65.3000030517578,0,34.7000007629395,32.7000007629395,0,0,0,0,100,0,0,0,0
"19423","NCA0000X034","9215470","NC","MILL TREE APARTMENTS","MARSHVILLE",-4,79.1999969482422,0,0,0,0,-4,-4,11929,95.8000030517578,-4,-4,-4,-4,-4,0,87,-4,-4,0,0,62.5,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0
"19424","NCA20020100","9001300","NC","MILLSIDE MANOR APTS","MORGANTON",78.5999984741211,-4,0,0,0,0,-4,-4,16017,100,0,-4,39.2999992370605,39.2999992370605,-4,0,39.2999992370605,39.2999992370605,-4,-4,0,100,0,100,0,0,0,0,0,0,100,96.4000015258789,0,0,0,0,100,0,0,0,0
"19425","NCA20171019","9183009","NC","MILLSTONE LANDING","FAYETTEVILLE",-4,45.2000007629395,-4,0,0,0,-4,40.5,17506,100,-4,-4,23.7999992370605,15.5,42.9000015258789,0,45.2000007629395,19,16.7000007629395,-4,-4,98.8000030517578,0,43.4000015258789,-4,-4,24.1000003814697,0,73.8000030517578,0,26.2000007629395,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19426","NCA20120075","9111214","NC","MILSTEAD WOODS","TAYLORSVILLE",-4,-4,0,0,0,0,0,52.7999992370605,15555,100,-4,-4,30.6000003814697,-4,38.9000015258789,0,46.2000007629395,-4,-4,-4,-4,91.6999969482422,0,60.5999984741211,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19427","NCA20110080","9002733","NC","MINGO VILLAGE APARTMENTS","KNIGHTDALE",-4,61.4000015258789,0,0,-4,0,-4,22.8999996185303,21884,98.5999984741211,-4,-4,18.7999992370605,-4,52.2000007629395,0,49,21.6000003814697,-4,-4,-4,90,0,69.8000030517578,17.5,-4,-4,0,58.5999984741211,0,41.4000015258789,31.3999996185303,0,0,0,0,100,0,0,0,0
"19428","NCA20120820","9001242","NC","MITCHELL HOUSE APARTMENTS","BAKERSVILLE",100,0,0,0,0,0,0,0,11642,100,-4,0,63.5999984741211,-4,-4,0,68.1999969482422,-4,-4,-4,0,100,0,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0
"19429","NCA20190014","9215825","NC","MOCKSVILLE POINTE APARTMENTS","MOCKSVILLE",23.1000003814697,23.1000003814697,0,0,-4,0,-4,47.7000007629395,21994,100,0,-4,23.1000003814697,-4,60,0,-4,-4,23.3999996185303,-4,-4,93.8000030517578,0,75.4000015258789,18,-4,-4,0,70.8000030517578,0,29.2000007629395,27.7000007629395,0,0,0,0,100,0,0,0,0
"19430","NCA20060150","9001039","NC","MONTGOMERY GARDENS","CHARLOTTE",0,71,0,0,0,0,0,29,17543,41.9000015258789,-4,-4,-4,-4,42.2999992370605,0,66.6999969482422,-4,-4,-4,0,37.0999984741211,0,65.1999969482422,-4,-4,-4,0,45.2000007629395,0,54.7999992370605,38.7000007629395,0,0,0,0,-4,0,0,-4,0
"19431","NCA19950455","9001736","NC","MOREHEAD GLEN","DURHAM",0,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19432","NCA20020105","9001296","NC","MORGAN HILLS APTS","MORGANTON",74.5,-4,0,-4,0,0,0,-4,10937,100,-4,-4,25.5,-4,25.5,0,66,-4,-4,-4,-4,76.5999984741211,0,100,0,0,0,0,-4,0,-4,53.2000007629395,0,0,0,0,-4,0,0,-4,0
"19433","NCA20170020","9167563","NC","MORGAN POINTE","ELIZABETH CITY",13.1000003814697,57.9000015258789,-4,0,0,0,-4,26.2000007629395,22296,100,-4,-4,21.5,18.7000007629395,57,0,24.2999992370605,29.8999996185303,15.8999996185303,13.1000003814697,16.7999992370605,99.0999984741211,0,50.9000015258789,22.6000003814697,16,10.3999996185303,0,60.7000007629395,0,39.2999992370605,32.7000007629395,0,0,0,0,-4,0,0,-4,0
"19434","NCA20010125","9001673","NC","MORGANS RIDGE APTS","WILSON",-4,74.4000015258789,0,0,0,0,0,-4,22818,100,0,0,-4,-4,65.0999984741211,0,-4,-4,25.6000003814697,-4,-4,100,0,62.7999992370605,25.6000003814697,-4,-4,0,-4,0,-4,0,0,0,0,0,0,0,0,0,0
"19435","NCA20040120","9001684","NC","MORGANS RIDGE II","WILSON",-4,-4,0,0,0,0,0,0,20783,100,-4,-4,-4,-4,50,0,-4,-4,-4,-4,-4,100,0,54.2000007629395,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19436","NCA20050230","9002336","NC","MORNING GLORY SENIOR VILLAGE","DURHAM",0,-4,0,0,0,0,-4,0,15838,100,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,100,0,-4,0,0,-4,0,-4,0,-4,96,0,0,0,0,0,0,0,100,0
"19437","NCA00000963","9160939","NC","MORREENE ROAD APARTMENTS","DURHAM",-4,93.5999984741211,0,0,0,0,0,-4,10301,76.5999984741211,-4,20.7999992370605,40.2999992370605,20.7999992370605,-4,0,82.5,-4,-4,0,0,76.5999984741211,0,95.8000030517578,-4,-4,-4,0,0,0,100,100,0,0,0,0,0,0,0,100,0
"19438","NCA19960545","9001083","NC","MOSBY FOREST APTS","LITTLETON",-4,-4,0,0,0,0,0,0,11142,95.6999969482422,-4,0,-4,-4,-4,0,68.1999969482422,-4,-4,-4,-4,73.9000015258789,0,100,0,0,0,0,-4,0,-4,91.3000030517578,0,0,0,0,0,0,0,100,0
"19439","NCA00001043","9182911","NC","MOSS PLACE AT CENTRA SQUARE","CHARLOTTE",-4,87.6999969482422,0,0,0,0,0,-4,20623,29.7999992370605,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,0,29.7999992370605,0,-4,-4,-4,-4,0,80.6999969482422,0,19.2999992370605,19.2999992370605,0,0,0,0,-4,0,0,-4,0
"19440","NCA19950460","9001445","NC","MOUNTAIN SPRINGS APTS","ASHEVILLE",-4,34.0999984741211,0,0,0,0,-4,48.7999992370605,17671,100,0,0,34.0999984741211,29.2999992370605,36.5999984741211,0,41.5,26.7999992370605,-4,-4,-4,100,0,70.6999969482422,-4,-4,-4,0,63.4000015258789,0,36.5999984741211,26.7999992370605,0,0,0,0,100,0,0,0,0
"19441","NCA20190015","9197542","NC","MOUNTAIN VIEW","GASTONIA",-4,71,0,0,0,0,-4,17,9839,98,35.7000007629395,16.2999992370605,-4,-4,26.5,0,81.5999984741211,-4,-4,0,-4,98,0,61.2000007629395,-4,-4,29.6000003814697,0,-4,0,-4,43,0,0,0,0,0,0,0,100,0
"19442","NCA20160036","9168970","NC","MOUNTAIN VIEW","WILKESBORO",60.5,-4,0,-4,0,0,0,-4,20186,97.6999969482422,0,0,-4,-4,50,0,35.7000007629395,-4,-4,-4,31,97.6999969482422,0,73.8000030517578,-4,-4,-4,0,65.0999984741211,0,34.9000015258789,25.6000003814697,0,0,0,0,100,0,0,0,0
"19443","NCA19939034","9001267","NC","MOUNTAIN VIEW APTS","NORTH WILKESBORO",79.1999969482422,-4,0,0,-4,0,-4,-4,14220,100,-4,0,50,-4,-4,0,45.7999992370605,-4,-4,-4,0,100,0,-4,0,0,-4,0,0,0,100,70.8000030517578,0,0,0,0,0,0,0,100,0
"19444","NCA20050125","9001316","NC","MOUNTAIN VIEW SENIOR APARTMENTS","KERNERSVILLE",79.1999969482422,-4,0,0,0,0,-4,-4,18888,100,0,-4,29.2000007629395,-4,41.7000007629395,0,-4,50,-4,-4,-4,100,0,58.2999992370605,29.2000007629395,-4,-4,0,77.0999984741211,0,22.8999996185303,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19445","NCA19920390","9000781","NC","MOUNTAIN VILLAGE APTS","JEFFERSON",90,0,-4,0,0,0,-4,-4,10921,78.3000030517578,40.4000015258789,-4,23.3999996185303,23.3999996185303,-4,0,95.6999969482422,-4,0,-4,0,78.3000030517578,0,55.2999992370605,-4,0,-4,0,0,0,100,100,0,0,0,0,0,0,0,100,0
"19446","NCA19970310","9001290","NC","MOUNTAIN WOOD APARTMENTS","TAYLORSVILLE",66.6999969482422,-4,-4,0,0,0,-4,-4,11087,100,28.2000007629395,-4,35.9000015258789,-4,-4,0,74.4000015258789,-4,-4,-4,-4,84.5999984741211,0,100,0,0,0,0,-4,0,-4,69.1999969482422,0,0,0,0,0,0,0,100,0
"19447","NCA20200024","9234634","NC","MUIRS LANDING","GREENSBORO",-4,40.2999992370605,-4,0,0,0,-4,47.7999992370605,17822,98.5,-4,-4,25.7999992370605,18.2000007629395,47,0,25.5,25.5,-4,-4,25.5,98.5,0,57.5999984741211,25.7999992370605,-4,-4,0,79.0999984741211,0,20.8999996185303,19.3999996185303,0,0,0,0,100,0,0,0,0
"19448","NCA20070085","9002308","NC","MULBERRY SCHOOL APARTMENTS","STATESVILLE",61.2999992370605,-4,0,0,0,0,-4,-4,16680,96.8000030517578,0,-4,-4,-4,-4,0,-4,-4,-4,-4,0,96.8000030517578,0,46.7000007629395,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19449","NCA19950465","9002177","NC","MUTUAL MANOR APTS","DURHAM",0,-4,-4,0,0,0,0,0,17984,100,0,0,-4,-4,-4,0,75,-4,0,-4,0,100,0,-4,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19450","NCA20040125","9002109","NC","MYRTLE PLACE APARTMENTS","DUDLEY",-4,56.9000015258789,0,0,0,0,0,-4,24030,100,-4,-4,-4,-4,60.2999992370605,0,-4,-4,-4,-4,33.2999992370605,96.5999984741211,0,75,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19451","NCA20040127","9002299","NC","NANTUCKET LOFTS","KINSTON",-4,84.5999984741211,0,0,0,0,0,-4,17304,96.1999969482422,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,96.1999969482422,0,-4,-4,-4,-4,0,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19452","NCA20010130","9001432","NC","NAPLES TERRACE APTS","DURHAM",-4,43.5999984741211,0,0,-4,0,26.7999992370605,25.5,34932,98,-4,9.60000038146973,-4,-4,76.6999969482422,0,32.9000015258789,25.2999992370605,16.3999996185303,17.1000003814697,8.19999980926514,94.5999984741211,0,62.4000015258789,22,-4,-4,0,81.9000015258789,0,18.1000003814697,18.1000003814697,0,0,0,0,-4,0,0,-4,0
"19453","NCA20090065","9002713","NC","NATHANIEL VILLAGE","GREENVILLE",-4,91.6999969482422,-4,0,0,0,0,-4,18971,100,-4,-4,-4,-4,43.7999992370605,0,35.0999984741211,-4,35.0999984741211,-4,-4,97.9000015258789,0,44.7000007629395,29.7999992370605,-4,-4,0,62.5,0,37.5,33.2999992370605,0,0,0,0,100,0,0,0,0
"19454","NCA20110575","9104460","NC","NEW BROOKLYN HOMES AT ROBERT R. TAYLOR ESTATES","WILMINGTON",0,73.3000030517578,0,0,0,0,-4,-4,16701,93.3000030517578,-4,-4,-4,-4,42.9000015258789,0,54.5,-4,-4,-4,-4,91.0999984741211,0,80.5,-4,-4,-4,0,0,0,100,0,0,0,0,0,0,0,0,0,0
"19455","NCA19940450","9002198","NC","NEW GARDEN PLACE","GREENSBORO",0,76.5,0,0,0,0,-4,-4,15239,98,-4,-4,40,-4,38,0,52,-4,24,-4,-4,88.1999969482422,0,88.9000015258789,-4,-4,0,0,47.0999984741211,0,52.9000015258789,51,0,0,0,0,100,0,0,0,0
"19456","NCA19990075","9001280","NC","NEW HORIZONS APTS","WASHINGTON",0,-4,0,0,0,0,0,-4,12038,100,-4,-4,-4,-4,-4,0,70.8000030517578,-4,-4,0,-4,75,0,100,0,0,0,0,0,0,100,75,0,0,0,0,0,0,0,100,0
"19457","NCA20000300","9002116","NC","NHS MONTFORD BROAD","ASHEVILLE",-4,-4,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
"19458","NCA20060155","9001038","NC","NIA POINT","CHARLOTTE",0,81,0,0,0,0,0,19,13596,27,-4,-4,-4,-4,-4,0,-4,-4,-4,-4,0,27,0,-4,-4,-4,-4,0,34.9000015258789,0,65.0999984741211,57.0999984741211,0,0,0,0,-4,0,0,-4,0
"19459","NCA20140095","9133934","NC","NORTH GLEN APARTMENTS","SILER CITY",-4,52.2000007629395,-4,0,0,0,0,-4,12851,100,-4,-4,-4,-4,-4,0,-4,-4,0,0,0,82.5999984741211,0,100,0,0,0,0,-4,0,-4,78.3000030517578,0,0,0,0,0,0,0,100,0
